
2342702.500000000, A.D. 1702-Jan-01 00:00:00.0000, -3.959103063734109E+09,  3.649215188898346E+09,  7.541526005879943E+08, -2.257578737160306E+00, -4.481522477677967E+00,  1.126090441985391E+00,  1.813558712119847E+04,  5.436912240337234E+09, -1.207819562725102E+00
2342707.500000000, A.D. 1702-Jan-06 00:00:00.0000, -3.960070697064864E+09,  3.647288748148104E+09,  7.546419924770906E+08, -2.235302021054332E+00, -4.472156419228627E+00,  1.106352471971392E+00,  1.813385230692556E+04,  5.436392156102184E+09, -1.218527201698949E+00
2342712.500000000, A.D. 1702-Jan-11 00:00:00.0000, -3.961040127141696E+09,  3.645359337227088E+09,  7.551315244042971E+08, -2.221869637738742E+00, -4.450367260238981E+00,  1.121979493766516E+00,  1.813211811358352E+04,  5.435872258017528E+09, -1.209563186232897E+00
2342717.500000000, A.D. 1702-Jan-16 00:00:00.0000, -3.962008714290844E+09,  3.643427803105087E+09,  7.556179521993425E+08, -2.236567611208916E+00, -4.452879749522664E+00,  1.147695344219180E+00,  1.813037852636915E+04,  5.435350742890626E+09, -1.194996720373965E+00
2342722.500000000, A.D. 1702-Jan-21 00:00:00.0000, -3.962974259513640E+09,  3.641497476382441E+09,  7.561027852400796E+08, -2.253933016420681E+00, -4.477769771088457E+00,  1.142166618395609E+00,  1.812863634266175E+04,  5.434828449354697E+09, -1.197813968515030E+00
2342727.500000000, A.D. 1702-Jan-26 00:00:00.0000, -3.963938501433737E+09,  3.639568872689295E+09,  7.565898857893612E+08, -2.244255969254150E+00, -4.487514620479687E+00,  1.113765166713527E+00,  1.812689872642107E+04,  5.434307525110842E+09, -1.213376753908037E+00
2342732.500000000, A.D. 1702-Jan-31 00:00:00.0000, -3.964904348765626E+09,  3.637638872570809E+09,  7.570793251290617E+08, -2.220840049697406E+00, -4.468689569478422E+00,  1.107237607714597E+00,  1.812516581944849E+04,  5.433788012670045E+09, -1.216792742043931E+00
2342737.500000000, A.D. 1702-Feb-05 00:00:00.0000, -3.965871252675675E+09,  3.635705683088324E+09,  7.575672708924825E+08, -2.218831296714714E+00, -4.453304140426851E+00,  1.132540314433302E+00,  1.812343051237696E+04,  5.433267780697685E+09, -1.202467595232862E+00
2342742.500000000, A.D. 1702-Feb-10 00:00:00.0000, -3.966836077779289E+09,  3.633771689474923E+09,  7.580520816746085E+08, -2.239329898727955E+00, -4.467903772727526E+00,  1.149002592664350E+00,  1.812168973760500E+04,  5.432745909549978E+09, -1.193003300540837E+00
2342747.500000000, A.D. 1702-Feb-15 00:00:00.0000, -3.967798087574496E+09,  3.631839661877342E+09,  7.585369182733357E+08, -2.247625027050570E+00, -4.491335193824492E+00,  1.130008540850683E+00,  1.811994934548666E+04,  5.432224153118937E+09, -1.203288676489742E+00
2342752.500000000, A.D. 1702-Feb-20 00:00:00.0000, -3.968760114738973E+09,  3.629908348717205E+09,  7.590247152923081E+08, -2.228419674252446E+00, -4.488398704968438E+00,  1.105346114679741E+00,  1.811821480600293E+04,  5.431704151263610E+09, -1.216823966366404E+00
2342757.500000000, A.D. 1702-Feb-25 00:00:00.0000, -3.969724053811402E+09,  3.627974468298320E+09,  7.595135134564786E+08, -2.210151904723121E+00, -4.465836358926021E+00,  1.113808839173730E+00,  1.811648251386167E+04,  5.431184823144607E+09, -1.211944439492425E+00
2342762.500000000, A.D. 1702-Mar-02 00:00:00.0000, -3.970687847315785E+09,  3.626037928117224E+09,  7.599995759125712E+08, -2.219766830161646E+00, -4.461601214035220E+00,  1.141511545717078E+00,  1.811474551477094E+04,  5.430664083917656E+09, -1.196241501002080E+00
2342767.500000000, A.D. 1702-Mar-07 00:00:00.0000, -3.971648756510364E+09,  3.624101972573226E+09,  7.604833314427729E+08, -2.239859321468929E+00, -4.484502574897632E+00,  1.143958416522486E+00,  1.811300455546721E+04,  5.430142157448713E+09, -1.194517315223389E+00
2342772.500000000, A.D. 1702-Mar-12 00:00:00.0000, -3.972607716668913E+09,  3.622168022359984E+09,  7.609686928915076E+08, -2.236349925660130E+00, -4.500178615193740E+00,  1.116828597967946E+00,  1.811126689875267E+04,  5.429621221071102E+09, -1.209364380548584E+00
2342777.500000000, A.D. 1702-Mar-17 00:00:00.0000, -3.973567847202743E+09,  3.620233414970801E+09,  7.614568323985891E+08, -2.212702194955399E+00, -4.485766589417248E+00,  1.102844162434699E+00,  1.810953477825792E+04,  5.429101944410427E+09, -1.217039511609125E+00
2342782.500000000, A.D. 1702-Mar-22 00:00:00.0000, -3.974529488101325E+09,  3.618295640740523E+09,  7.619443174978137E+08, -2.204398740176954E+00, -4.466252445730838E+00,  1.123814140100553E+00,  1.810780184605158E+04,  5.428582424404741E+09, -1.205193114703784E+00
2342787.500000000, A.D. 1702-Mar-27 00:00:00.0000, -3.975489657310083E+09,  3.616356335395864E+09,  7.624285696588540E+08, -2.222518853615433E+00, -4.474737420460404E+00,  1.145955782555690E+00,  1.810606325710292E+04,  5.428061208550369E+09, -1.192494820361939E+00
2342792.500000000, A.D. 1702-Apr-01 00:00:00.0000, -3.976446792025812E+09,  3.614418680748571E+09,  7.629119657845492E+08, -2.236105031100540E+00, -4.499783280488932E+00,  1.133613221966714E+00,  1.810432337286550E+04,  5.427539604378199E+09, -1.198978073583731E+00
2342797.500000000, A.D. 1702-Apr-06 00:00:00.0000, -3.977403234205473E+09,  3.612482345079712E+09,  7.633980572333298E+08, -2.221413145793472E+00, -4.503602818899916E+00,  1.105989787643052E+00,  1.810258883602497E+04,  5.427019603315285E+09, -1.214187504078605E+00
