
2446066.500000000, A.D. 1985-Jan-01 00:00:00.0000,  3.106633656740373E+08, -7.059163237941056E+08, -4.036883235557914E+06,  1.179811981820740E+01,  5.873112103375711E+00, -2.885740921630429E-01,  2.572654856475150E+03,  7.712625230083221E+08, -6.217301368547540E-01
2446067.500000000, A.D. 1985-Jan-02 00:00:00.0000,  3.116823596070394E+08, -7.054081590679549E+08, -4.061813527920902E+06,  1.179061055129337E+01,  5.889384282134456E+00, -2.885216913525104E-01,  2.572475762428329E+03,  7.712088319638128E+08, -6.202243355310169E-01
2446068.500000000, A.D. 1985-Jan-03 00:00:00.0000,  3.127008430949120E+08, -7.048984713832803E+08, -4.086732710396349E+06,  1.178402562489896E+01,  5.909446207885874E+00, -2.883137106427547E-01,  2.572296932775680E+03,  7.711552201826816E+08, -6.218029484606106E-01
2446069.500000000, A.D. 1985-Jan-04 00:00:00.0000,  3.137185865161936E+08, -7.043871736463639E+08, -4.111641014829010E+06,  1.177602448916266E+01,  5.926081716893379E+00, -2.882526130035936E-01,  2.572117793904436E+03,  7.711015157001483E+08, -6.208170945414457E-01
2446070.500000000, A.D. 1985-Jan-05 00:00:00.0000,  3.147357080962536E+08, -7.038743041174248E+08, -4.136538171016753E+06,  1.176739073321972E+01,  5.945391054434016E+00, -2.881035519894117E-01,  2.571938624127875E+03,  7.710478019524338E+08, -6.225271425779965E-01
2446071.500000000, A.D. 1985-Jan-06 00:00:00.0000,  3.157520794696906E+08, -7.033599225230755E+08, -4.161427703730047E+06,  1.176037916687539E+01,  5.962525068999499E+00, -2.879980674052269E-01,  2.571759432146001E+03,  7.709940815477340E+08, -6.215851996970981E-01
2446072.500000000, A.D. 1985-Jan-07 00:00:00.0000,  3.167677437238722E+08, -7.028439248657168E+08, -4.186304626357496E+06,  1.174999544161559E+01,  5.980473798743001E+00, -2.879132622326979E-01,  2.571579960856409E+03,  7.709402774086868E+08, -6.227652827413120E-01
2446073.500000000, A.D. 1985-Jan-08 00:00:00.0000,  3.177826580860673E+08, -7.023265405461963E+08, -4.211178203185409E+06,  1.174350523943053E+01,  5.997188635399036E+00, -2.878210251762656E-01,  2.571400850197036E+03,  7.708865813838593E+08, -6.212202715755579E-01
2446074.500000000, A.D. 1985-Jan-09 00:00:00.0000,  3.187969079973160E+08, -7.018076363868951E+08, -4.236042704229623E+06,  1.173518464886446E+01,  6.013672648615406E+00, -2.877636300218467E-01,  2.571221812986293E+03,  7.708329073783771E+08, -6.202146056454830E-01
2446075.500000000, A.D. 1985-Jan-10 00:00:00.0000,  3.198105950313138E+08, -7.012872383348346E+08, -4.260897077908337E+06,  1.172859292730912E+01,  6.033389208072701E+00, -2.875577713963204E-01,  2.571043070033434E+03,  7.707793215891892E+08, -6.214299022841823E-01
2446076.500000000, A.D. 1985-Jan-11 00:00:00.0000,  3.208235135194129E+08, -7.007652205008726E+08, -4.285739717940778E+06,  1.171972388609652E+01,  6.049944136951911E+00, -2.875016600349469E-01,  2.570863956677615E+03,  7.707256247559876E+08, -6.207076421032064E-01
2446077.500000000, A.D. 1985-Jan-12 00:00:00.0000,  3.218357730171389E+08, -7.002416681960689E+08, -4.310572192701668E+06,  1.171106018702115E+01,  6.069103242172980E+00, -2.873483544375386E-01,  2.570684884907282E+03,  7.706719403898011E+08, -6.222650775949765E-01
2446078.500000000, A.D. 1985-Jan-13 00:00:00.0000,  3.228472415500735E+08, -6.997166149661827E+08, -4.335397211215496E+06,  1.170346481512857E+01,  6.085607874353278E+00, -2.872643565160293E-01,  2.570505773722100E+03,  7.706182442073401E+08, -6.209614270338407E-01
2446079.500000000, A.D. 1985-Jan-14 00:00:00.0000,  3.238580001002674E+08, -6.991899833662059E+08, -4.360210097667515E+06,  1.169303409918342E+01,  6.103691544357136E+00, -2.871640961085951E-01,  2.570326501997780E+03,  7.705644998964564E+08, -6.222778952036290E-01
2446080.500000000, A.D. 1985-Jan-15 00:00:00.0000,  3.248679661750997E+08, -6.986619852408278E+08, -4.385020017640412E+06,  1.168626285941990E+01,  6.119616424657750E+00, -2.870933364098798E-01,  2.570147596073862E+03,  7.705108652497741E+08, -6.200976837029287E-01
2446081.500000000, A.D. 1985-Jan-16 00:00:00.0000,  3.258772718795237E+08, -6.981325022952888E+08, -4.409821165387988E+06,  1.167772875026475E+01,  6.135994375609453E+00, -2.870334411874429E-01,  2.569968883724933E+03,  7.704572886354136E+08, -6.190673532718979E-01
2446082.500000000, A.D. 1985-Jan-17 00:00:00.0000,  3.268860069688803E+08, -6.976015752771618E+08, -4.434613288514197E+06,  1.167167945229415E+01,  6.155083151013286E+00, -2.868325554488420E-01,  2.569790616646464E+03,  7.704038455097789E+08, -6.194348881395766E-01
2446083.500000000, A.D. 1985-Jan-18 00:00:00.0000,  3.278940061687101E+08, -6.970690265868142E+08, -4.459392291090667E+06,  1.166262815543281E+01,  6.171739436729839E+00, -2.867660291636875E-01,  2.569612026621825E+03,  7.703503055673182E+08, -6.188661541413559E-01
2446084.500000000, A.D. 1985-Jan-19 00:00:00.0000,  3.289013576437466E+08, -6.965349637255913E+08, -4.484160910619140E+06,  1.165452810903982E+01,  6.190946725926659E+00, -2.865941904585712E-01,  2.569433565032816E+03,  7.702968041288908E+08, -6.201967843864880E-01
2446085.500000000, A.D. 1985-Jan-20 00:00:00.0000,  3.299079255261000E+08, -6.959993740774016E+08, -4.508920356969565E+06,  1.164670131374083E+01,  6.207403485652096E+00, -2.865076165057867E-01,  2.569255001813256E+03,  7.702432722223901E+08, -6.189187860368196E-01
